field	standardized_value	semantic_class	compatible_with_field_contract	row_count	reason	expected_semantic_classes
Isolation_Source_SD	ground red pepper	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	groundnut	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	guineaPig8	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	gutless worms collected in the Mediterranean Sea, off the coast of Capo di Sant Andrea, Elba, Italy	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	hPSC	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	halva plain	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	herbal dietary supplement capsule	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	hindgut of Cryptocercus punctulatus	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	home of pet owner	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	honeycomb	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	horse feed	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	horse_embryonic day34_chorionic girdle	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	iPSC-derived cortical spheroid	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	ice display	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	iguana	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	in shell nut	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	incision site	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	indoor biome	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	induced neuronal (iN) cells	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	industrial building [ENVO:00003861]	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	infraorbital sinuses	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	inner organs	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	iron-rich host spring Jinata Onsen Pool 1	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	isolated from the tobacco substrate	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	italian hero sub sandwich	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	italian parsley	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	karstic caves	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	kelp frond	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	lamb meal	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	larvae of insect	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	larynx	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	lasagne	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	laying hen overshoe	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	lemon grass tea	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	liquid hand soap (produced in Greece)	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	loach	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	longissimus dorsi muscle	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	lymph (Ovis aries)	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	lymph galnd	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	macadamia diced piece nut	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	maize silage	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	marshes	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	methanogenic reactor granules	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	mexican cuisine	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	midgut wall	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	mizuna	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	mole crickets	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	moss	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	mouse jejunal	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	mudfish	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	mulberry	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	multi millet with saffron porridge	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	mustard medium	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	nephrostomy	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	non-salted pickle solution used in production of sunki (Japanese traditional fermented leaves and stems of red turnips)	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	northern pintails	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	not detemined	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	nut raisin blend trail mixture	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	nutrition energy bar	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	oil field	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	oil reservoir	environment_local_scale	false	4	Local environmental/facility feature.	food_commodity|source_context
Isolation_Source_SD	oil well	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	olein waste	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	olive knot	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	orange	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	organic chili powder	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	organic ground ginger	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	ovine mutton	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	pastry	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	pasture runoff	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	pate	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	patient2	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	pecan truffle	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	pepper soup powder (spice)	unresolved	false	4	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
